play_id,play_title,section,act,scene,scene_index_in_play,num_units,num_sentences,num_words_modern,num_stage_directions,vader_mean,vader_median,dl_mean,dl_median,vader_std,dl_std
henry-vi-part-3,"Henry VI, Part 3",main,1,1,1,130,250,2625,12,-0.02868,0.0,0.02748,0.01912,0.39596,0.39904
henry-vi-part-3,"Henry VI, Part 3",main,1,2,2,35,74,698,8,0.0691,0.0,0.03192,-0.0081,0.38461,0.31358
henry-vi-part-3,"Henry VI, Part 3",main,1,3,3,23,56,528,6,-0.19732,0.0,-0.08292,-0.05791,0.46503,0.45173
henry-vi-part-3,"Henry VI, Part 3",main,1,4,4,31,150,2047,6,-0.09971,0.0,-0.08105,-0.05055,0.47804,0.43096
henry-vi-part-3,"Henry VI, Part 3",main,2,1,5,38,134,1944,7,0.0282,0.0,-0.03742,-0.01312,0.47261,0.38794
henry-vi-part-3,"Henry VI, Part 3",main,2,2,6,52,138,1618,6,0.00336,0.0,-0.08847,-0.05653,0.4274,0.42777
henry-vi-part-3,"Henry VI, Part 3",main,2,3,7,16,51,543,7,-0.03043,0.0,0.01117,-0.01238,0.47071,0.42831
henry-vi-part-3,"Henry VI, Part 3",main,2,4,8,6,14,135,5,-0.20893,-0.21395,0.00402,0.00187,0.23826,0.36985
henry-vi-part-3,"Henry VI, Part 3",main,2,5,9,25,111,1368,11,-0.11914,0.0,-0.0457,-0.03779,0.46683,0.44521
henry-vi-part-3,"Henry VI, Part 3",main,2,6,10,29,86,1033,6,-0.06193,0.0,-0.16832,-0.07884,0.43846,0.39205
henry-vi-part-3,"Henry VI, Part 3",main,3,1,11,31,85,978,3,0.07868,0.0,-0.05989,-0.03428,0.33171,0.35377
henry-vi-part-3,"Henry VI, Part 3",main,3,2,12,86,164,2009,4,0.12405,0.0,-0.10457,-0.11051,0.41748,0.39354
henry-vi-part-3,"Henry VI, Part 3",main,3,3,13,81,189,2673,9,0.12181,0.0,0.0009,0.00486,0.47556,0.41663
henry-vi-part-3,"Henry VI, Part 3",main,4,1,14,56,113,1415,7,0.1231,0.0,-0.06303,-0.03033,0.40299,0.36046
henry-vi-part-3,"Henry VI, Part 3",main,4,2,15,8,23,282,3,0.26931,0.2732,-0.04315,-0.09735,0.4015,0.3839
henry-vi-part-3,"Henry VI, Part 3",main,4,3,16,28,61,728,6,0.02871,0.0,0.02587,0.00821,0.40008,0.32335
henry-vi-part-3,"Henry VI, Part 3",main,4,4,17,12,27,325,2,-0.19379,0.0,-0.07614,-0.05021,0.41696,0.34921
henry-vi-part-3,"Henry VI, Part 3",main,4,5,18,16,30,293,3,0.0634,0.0,-0.02688,-0.01647,0.30224,0.3465
henry-vi-part-3,"Henry VI, Part 3",main,4,6,19,29,63,1014,5,0.29198,0.3818,0.0469,0.03031,0.42154,0.31331
henry-vi-part-3,"Henry VI, Part 3",main,4,7,20,40,80,889,12,0.17165,0.0,0.09407,0.02574,0.3422,0.3202
henry-vi-part-3,"Henry VI, Part 3",main,4,8,21,23,62,624,6,0.2053,0.0,0.11589,0.07534,0.39521,0.40345
henry-vi-part-3,"Henry VI, Part 3",main,5,1,22,57,114,1172,14,0.04051,0.0,0.0541,0.02858,0.3713,0.38071
henry-vi-part-3,"Henry VI, Part 3",main,5,2,23,12,50,522,7,0.0072,0.0,0.10615,0.03694,0.43701,0.40676
henry-vi-part-3,"Henry VI, Part 3",main,5,3,24,6,17,220,3,0.22396,0.0,0.04592,0.07042,0.43724,0.17952
henry-vi-part-3,"Henry VI, Part 3",main,5,4,25,17,68,841,9,0.05736,0.0,-0.07008,-0.04642,0.4862,0.42911
henry-vi-part-3,"Henry VI, Part 3",main,5,5,26,47,106,875,7,-0.05278,0.0,-0.04011,-0.00022,0.38094,0.40258
henry-vi-part-3,"Henry VI, Part 3",main,5,6,27,19,86,1136,4,-0.13425,0.0,-0.10861,-0.084,0.43562,0.44426
henry-vi-part-3,"Henry VI, Part 3",main,5,7,28,11,31,473,3,0.2915,0.4003,0.14964,0.0858,0.48554,0.3153
